会員ID,登録エリア,性別,生まれ年,回答時の年齢,年代,都道府県,会員市町村,世帯年収,UA,回答日時,回答月,回答エリア,回答エリア2,市町村,6分類,DMO,宿泊数（全体）,宿泊数（県内）,宿泊エリア（県内）,宿泊エリア（県外）,同行者,訪問目的ALL,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他,福井県までの交通手段ALL,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,福井県内での交通手段ALL,タクシー,路線バス,徒歩,レンタサイクル,福井県内での交通手段の満足度,福井県内での交通手段の満足度の理由,宿泊費,交通費,県内消費額,エリア訪問回数,情報収集ALL,観光展・物産展,新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光連盟やDMOのHP,インターネット・アプリ,Twitter,Instagram,Facebook,ブログ,友人・知人,観光協会等の案内所,タクシードライバーや地元の人,宿泊施設,アンケート回答前に訪問した主な場所,アンケート回答前に訪問した主な場所FA,アンケート回答後に訪問する予定の主な場所,エリア総消費額,満足度(商品・サービス),満足度(商品・サービス)の理由,満足度,満足度の理由,不便さ,不便さの内容,NPS,推奨項目,施設に求めるもの,今後の来訪意向,福井県に求めるもの
205129,道の駅「恐竜渓谷かつやま」 エリア,女,1991,35,30代,岐阜県,郡上市,100万円以上 200万円未満,mobile/iphone,2026-07-18 21:55:49,7月,道の駅「南えちぜん山海里」 エリア,58.道の駅「南えちぜん山海里」 エリア,南越前町,丹南,,1泊,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,恋人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","1,000円以上 3,000円未満",初めて,"TV・ラジオ番組やCM
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,使わない,どちらでもない,,満足,,感じなかった,,6,,,機会があれば行きたい,
205145,web,男,1991,35,30代,滋賀県,草津市,"900万円以上 1,000万円未満",mobile/android,2026-07-18 21:48:50,7月,湖上館パムコ（水月湖）エリア,82.湖上館パムコ（水月湖） エリア,若狭町,嶺南東部,三方五湖DMO(株),2泊,2泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
地元の美味しいものを食べる
名所、旧跡の観光
まちあるき、都市散策
",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"在来線
",0,0,0,0,0,0,0,"路線バス
",0,1,0,0,満足,レイククルーズなどの接続が良かったから。,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,レインボーライン,,福井県年縞博物館,"5,000円以上 10,000円未満",とても満足,景色が綺麗でお酒も美味しかったから。,とても満足,お酒の種類が豊富だっから。,感じた,浴場にロッカーが欲しかった。,10,関連レジャーの豊富さ。,夜中に買い出し出来るコンビニがあると便利。,また行きたい（1年以内）,御当地ラーメン
205110,かつやま恐竜の森 エリア,男,1965,61,60代,神奈川県,川崎市麻生区,"900万円以上 1,000万円未満",mobile/iphone,2026-07-18 21:21:13,7月,大本山 永平寺 エリア,34.大本山 永平寺 エリア,永平寺町,福井市・永平寺町,,4泊以上,4泊以上,福井エリア（福井市・永平寺町）,福井県外には宿泊しない,夫婦2人,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"50,000円以上 100,000円未満","30,000円以上 40,000円未満","40,000円以上 50,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,福井県立恐竜博物館,,選択なし/該当施設なし,"5,000円以上 10,000円未満",満足,,満足,,感じなかった,,8,,,どちらともいえない,
205150,福井駅前 エリア（宿泊施設）,無回答,1997,29,20代,東京都,荒川区,400万円以上 500万円未満,mobile/iphone,2026-07-18 21:19:11,7月,福井駅前 エリア（宿泊施設）,02.福井駅前 エリア（宿泊施設）,福井市,福井市・永平寺町,,2泊,4泊以上,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
テーマパーク（遊園地、動物園、博物館など）
",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"新幹線
在来線
",0,0,1,1,0,0,0,"在来線
路線バス
",0,1,0,0,とても満足,バスの本数が多く、博物館までも一本でいけるプランがあったり、クーポンもついていて大変たすかりました。,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,福井県立恐竜博物館,,選択なし/該当施設なし,"5,000円以上 10,000円未満",とても満足,,満足,"部屋の清掃の札を貼っていましたがなかったので、清掃をお願いしたかったです。
御館のお風呂でカビが多く、スーパー銭湯を利用したのでクーポンチケットなどあればありがたいです。",感じた,温泉施設が遠い,8,美術館が楽しく観光サービスエリアの対応がよくいろんなことを知れたので,温泉が身近に感じられるクーポンやサービスがあればありがたいです。例えば銭湯やスパ行きのバスなど,また行きたい（1年以内）,結婚式で利用したのですが、ヘアセットをしてもらえるサロンがなく、ホテル内のコテを借りられて助かりました。美容室でヘアセットプランがあればありがたいと思いました。
205151,福井駅前 エリア（宿泊施設）,男,1990,36,30代,東京都,荒川区,600万円以上 700万円未満,mobile/iphone,2026-07-18 21:13:48,7月,福井駅前 エリア（宿泊施設）,02.福井駅前 エリア（宿泊施設）,福井市,福井市・永平寺町,,2泊,2泊,福井エリア（福井市・永平寺町）,京都府,夫婦2人,"友人・親戚を尋ねる
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"新幹線
",0,0,1,0,0,0,0,"徒歩
",0,0,1,0,,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,福井駅,,福井県立恐竜博物館,"10,000円以上 20,000円未満",満足,アオッサにもっとお店が入っていればと思います。それ以外はとても満足しています。,満足,お店がどこも美味しかったです。,感じなかった,,7,恐竜博物館はとても楽しかったです。勉強にもなりました。人に薦めたいです。,もう少し駅周辺が賑わっていればと思いました。建物は全て綺麗ですし、恐竜が迎えてくれて楽しかったです。,機会があれば行きたい,普段都内におり、アートがある程度あるのですが、福井は素晴らしい美術館、アートスポットがあるので、もっと助成金などで他の地域の作家を参入させても面白いかもしれません。
205149,メガネストリート エリア,男,1999,27,20代,熊本県,八代市,300万円以上 400万円未満,mobile/iphone,2026-07-18 20:14:12,7月,メガネストリート エリア,45.メガネストリート エリア,鯖江市,丹南,,3泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,恋人,"地元の美味しいものを食べる
名所、旧跡の観光
ドライブ・ツーリング
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"レンタカー
飛行機
",0,1,0,0,1,0,0,"レンタカー
",0,0,0,0,満足,,使わない,"40,000円以上 50,000円未満","3,000円以上 5,000円未満",初めて,"新聞・雑誌・ガイドブック
Twitter
Instagram
",0,1,0,0,0,0,1,1,0,0,0,0,0,0,敦賀鉄道資料館（旧敦賀港駅舎 ）,8番ラーメン,選択なし/該当施設なし,"1,000円以上 3,000円未満",とても満足,メガネミュージアムでは、自分の知らなかったことを学べ、知的好奇心を刺激されたから。,とても満足,メガネミュージアムについて、博物館としての質がとても充実した展示内容だったから。,感じなかった,,8,,,また行きたい（1年以内）,
205117,大本山 永平寺 エリア,女,1975,51,50代,岐阜県,岐阜市,300万円以上 400万円未満,mobile/iphone,2026-07-18 19:35:20,7月,大本山 永平寺 エリア,34.大本山 永平寺 エリア,永平寺町,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,使わない,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",2～5回目,"インターネット・アプリ
Instagram
友人・知人
",0,0,0,0,0,1,0,1,0,0,1,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,"3,000円以上 5,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,
205143,web,女,1980,46,40代,大阪府,大阪市都島区,700万円以上 800万円未満,mobile/android,2026-07-18 17:54:11,7月,越前そばの里 エリア,37.越前そばの里 エリア,越前市,丹南,,1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,自分ひとり,"地元の美味しいものを食べる
その他
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"在来線
",0,0,0,1,0,0,0,"在来線
路線バス
",0,1,0,0,どちらでもない,バスの本数を増やしてほしいです,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,"観光連盟やDMOのHP
インターネット・アプリ
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,越前和紙の里,,敦賀赤レンガ倉庫,"3,000円以上 5,000円未満",満足,,満足,スタッフの方からたくさん和紙について教えていただけた。,感じた,バスの本数が少ない,7,レンブラントが越前和紙を画材に使っていたとのことで、オランダ等海外の美術関係者に伝えたい。,,機会があれば行きたい,
205142,あわら湯のまち エリア,女,1967,59,50代,愛知県,知立市,分からない/無回答,mobile/android,2026-07-18 17:25:07,7月,あわら湯のまち エリア,17.あわら湯のまち エリア,あわら市,あわら市・坂井市,,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,その他家族,"テーマパーク（遊園地、動物園、博物館など）
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",2～5回目,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,福井県立恐竜博物館,きららパーク,選択なし/該当施設なし,"30,000円以上 40,000円未満",満足,,満足,,感じなかった,,6,"福井県立恐竜博物館
",,機会があれば行きたい,"羽二重餅
"
205132,かつやま恐竜の森 エリア,女,1994,32,30代,大阪府,茨木市,500万円以上 600万円未満,mobile/iphone,2026-07-18 16:49:53,7月,道の駅「越前」 エリア,49.道の駅「越前」 エリア,越前町,丹南,一般社団法人 越前町観光連盟（DMO ECHIZEN）,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"自家用車
",1,0,0,0,0,0,0,"自家用車
",0,0,0,0,とても満足,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",初めて,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,越前がにミュージアム,,選択なし/該当施設なし,"1,000円以上 3,000円未満",満足,越前ガニミュージアムでカニについて知れてよかったです！,満足,,感じた,花火大会があるのを知らなくて、お店などが早く閉まっていた。食べたいものが食べられなかった,9,温泉が気持ちよかったのですすめたいです。また、海鮮は絶対食べて欲しいです！,,機会があれば行きたい,もっと色んな施設があるといいなと思いました。
205141,大本山 永平寺 エリア,女,1971,55,50代,神奈川県,横浜市神奈川区,"1,200万円以上 1,500万円未満",mobile/iphone,2026-07-18 16:46:39,7月,大本山 永平寺 エリア,34.大本山 永平寺 エリア,永平寺町,福井市・永平寺町,,2泊,2泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
名所、旧跡の観光
まちあるき、都市散策
",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"新幹線
",0,0,1,1,0,0,0,"在来線
路線バス
",0,1,0,0,とても満足,"フリーパスがお得でした
","30,000円以上 40,000円未満","40,000円以上 50,000円未満","30,000円以上 40,000円未満",初めて,"観光連盟やDMOのHP
インターネット・アプリ
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,一乗谷朝倉氏遺跡,,平泉寺白山神社,"3,000円以上 5,000円未満",満足,山門が外から見れなかったのが残念でした,満足,,感じなかった,,10,関東からはアクセスが大変でしたが、新幹線で訪れやすくなりました。電車の車両や駅舎が古いものがまだ残っており、懐かしく逆に新鮮で楽しかった。車窓からの眺めもよい。門前町のおそばも美味しかったです。,白山の湧水などを使った名物などあるとよいのではないでしょうか,機会があれば行きたい,
